"county_id"	"county_desc"	"voter_reg_num"	"election_lbl"	"election_desc"	"voting_method"	"voted_party_cd"	"voted_party_desc"	"pct_label"	"pct_description"	"ncid"	"voted_county_id"	"voted_county_desc"	"vtd_label"	"vtd_description"
"48"	"HYDE"	"000000000185"	"03/15/2016"	"03/15/2016 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2187"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000185"	"11/02/2010"	"11/02/2010 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2187"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000185"	"05/06/2014"	"05/06/2014 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2187"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000185"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2187"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000185"	"11/06/2018"	"11/06/2018 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2187"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000185"	"05/04/2010"	"05/04/2010 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2187"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000185"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2187"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000186"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2188"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000186"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2188"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000186"	"11/04/2014"	"11/04/2014 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2188"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000186"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2188"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000186"	"05/06/2014"	"05/06/2014 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2188"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000186"	"06/07/2016"	"06/07/2016 CONGRESSIONAL PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2188"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000186"	"05/08/2018"	"05/08/2018 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2188"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000186"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2188"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000186"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2188"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000186"	"03/03/2020"	"03/03/2020 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2188"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000186"	"05/04/2010"	"05/04/2010 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2188"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000186"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2188"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000189"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2190"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000189"	"03/03/2020"	"03/03/2020 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2190"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000189"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2190"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000189"	"09/10/2019"	"09/10/2019 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2190"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000189"	"05/08/2018"	"05/08/2018 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2190"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000189"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2190"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000189"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2190"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000189"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2190"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000189"	"04/30/2019"	"04/30/2019 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2190"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000189"	"11/02/2010"	"11/02/2010 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2190"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000189"	"05/04/2010"	"05/04/2010 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2190"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000189"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2190"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000190"	"05/04/2010"	"05/04/2010 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2191"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000190"	"11/02/2010"	"11/02/2010 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2191"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000190"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2191"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000190"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2191"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000190"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2191"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000190"	"05/06/2014"	"05/06/2014 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2191"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000190"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2191"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000190"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2191"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000191"	"11/06/2012"	"11/06/2012 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2192"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000191"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2192"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000191"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2192"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000191"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2192"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000191"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2192"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000192"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2193"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000192"	"05/04/2010"	"05/04/2010 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2193"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000192"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2193"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000192"	"11/06/2012"	"11/06/2012 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2193"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000192"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2193"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000193"	"05/04/2010"	"05/04/2010 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2194"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000193"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2194"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000193"	"05/06/2014"	"05/06/2014 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2194"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000193"	"11/06/2012"	"11/06/2012 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2194"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000193"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2194"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000193"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2194"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000193"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2194"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000193"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2194"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000193"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2194"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000193"	"09/10/2019"	"09/10/2019 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2194"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000214"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2210"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000214"	"05/04/2010"	"05/04/2010 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2210"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000214"	"11/08/2016"	"11/08/2016 GENERAL"	"CURBSIDE"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2210"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000214"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2210"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000214"	"11/06/2012"	"11/06/2012 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2210"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000215"	"04/30/2019"	"04/30/2019 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"OCK"	"OCRACOKE"	"CF2211"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000215"	"05/04/2010"	"05/04/2010 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2211"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000215"	"07/17/2012"	"07/17/2012 SECOND PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"OCK"	"OCRACOKE"	"CF2211"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000215"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"UNA"	"UNAFFILIATED"	"OCK"	"OCRACOKE"	"CF2211"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000215"	"03/03/2020"	"03/03/2020 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"OCK"	"OCRACOKE"	"CF2211"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000215"	"05/06/2014"	"05/06/2014 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"OCK"	"OCRACOKE"	"CF2211"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000215"	"06/07/2016"	"06/07/2016 CONGRESSIONAL PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"OCK"	"OCRACOKE"	"CF2211"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000215"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"OCK"	"OCRACOKE"	"CF2211"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000215"	"11/04/2014"	"11/04/2014 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"OCK"	"OCRACOKE"	"CF2211"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000215"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"OCK"	"OCRACOKE"	"CF2211"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000215"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"UNA"	"UNAFFILIATED"	"OCK"	"OCRACOKE"	"CF2211"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000215"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"OCK"	"OCRACOKE"	"CF2211"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000215"	"05/08/2018"	"05/08/2018 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"OCK"	"OCRACOKE"	"CF2211"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000215"	"11/02/2010"	"11/02/2010 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"OCK"	"OCRACOKE"	"CF2211"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000215"	"07/09/2019"	"07/09/2019 SECOND PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"OCK"	"OCRACOKE"	"CF2211"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000216"	"04/30/2019"	"04/30/2019 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"OCK"	"OCRACOKE"	"CF2212"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000216"	"05/08/2018"	"05/08/2018 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"OCK"	"OCRACOKE"	"CF2212"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000216"	"07/09/2019"	"07/09/2019 SECOND PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"OCK"	"OCRACOKE"	"CF2212"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000216"	"11/02/2010"	"11/02/2010 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"OCK"	"OCRACOKE"	"CF2212"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000216"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"OCK"	"OCRACOKE"	"CF2212"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000216"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"OCK"	"OCRACOKE"	"CF2212"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000216"	"11/04/2014"	"11/04/2014 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"OCK"	"OCRACOKE"	"CF2212"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000216"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"OCK"	"OCRACOKE"	"CF2212"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000216"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"UNA"	"UNAFFILIATED"	"OCK"	"OCRACOKE"	"CF2212"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000216"	"05/04/2010"	"05/04/2010 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2212"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000216"	"07/17/2012"	"07/17/2012 SECOND PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"OCK"	"OCRACOKE"	"CF2212"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000216"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"UNA"	"UNAFFILIATED"	"OCK"	"OCRACOKE"	"CF2212"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000216"	"03/03/2020"	"03/03/2020 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"OCK"	"OCRACOKE"	"CF2212"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000216"	"05/06/2014"	"05/06/2014 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"OCK"	"OCRACOKE"	"CF2212"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000216"	"06/07/2016"	"06/07/2016 CONGRESSIONAL PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"OCK"	"OCRACOKE"	"CF2212"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000220"	"05/04/2010"	"05/04/2010 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2216"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000220"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2216"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000220"	"05/06/2014"	"05/06/2014 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2216"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000220"	"06/07/2016"	"06/07/2016 CONGRESSIONAL PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2216"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000220"	"11/06/2018"	"11/06/2018 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2216"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000220"	"09/10/2019"	"09/10/2019 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2216"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000220"	"04/30/2019"	"04/30/2019 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2216"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000220"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2216"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000220"	"05/08/2018"	"05/08/2018 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2216"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000220"	"03/03/2020"	"03/03/2020 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2216"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000220"	"11/02/2010"	"11/02/2010 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2216"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000220"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE BY MAIL"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2216"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000220"	"11/04/2014"	"11/04/2014 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2216"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000220"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2216"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000223"	"05/06/2014"	"05/06/2014 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2218"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000223"	"05/04/2010"	"05/04/2010 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2218"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000223"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2218"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000223"	"11/06/2012"	"11/06/2012 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2218"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000223"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2218"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000223"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2218"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000223"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2218"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000223"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2218"	"48"	"HYDE"	"OCK"	"OCK"
"48"	"HYDE"	"000000000223"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"OCK"	"OCRACOKE"	"CF2218"	"48"	"HYDE"	"OCK"	"OCK"
